id,species_name,2129416943261917,2126004262162271,2123304562114433,2129650813639907,2123074258791337,2122048802307460,2126498993415539,2122325335476800,2122460320160026,2122968344010563,2128560470086980,2121930999580432
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__accolens-segmentosum,Corynebacterium accolens-segmentosum,12625,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__bovis,Corynebacterium bovis,0,0,0,0,0,0,0,0,11665,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__glucuronolyticum,Corynebacterium glucuronolyticum,0,0,0,0,0,0,0,373,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__kroppenstedtii,Corynebacterium kroppenstedtii,0,0,0,0,0,0,0,0,4117,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__NA,Corynebacterium sp,0,0,0,0,0,0,0,0,2744,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__tuberculostearicum,Corynebacterium tuberculostearicum,25914,0,0,0,0,0,0,329,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__NA;s__NA,Corynebacteriaceae sp,6644,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__NA;g__Lawsonella;s__clevelandensis,Lawsonella clevelandensis,93027,0,0,298652,2769,59935,184369,74336,0,0,1981473,4962667
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__NA;g__NA;s__NA,Corynebacteriales sp,29237,0,0,89595,0,16697,40906,0,0,0,526186,1761512
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__flaccumfaciens,Curtobacterium flaccumfaciens,0,0,0,0,0,0,0,146,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__herbarum,Curtobacterium herbarum,7309,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__aeria,Rothia aeria,0,0,0,0,0,0,0,490,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__NA;f__NA;g__NA;s__NA,Actinobacteria sp,45184,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__acnes,Cutibacterium acnes,30485064,14242621,20556214,19809369,17993974,5815308,7161497,255527,5124325,5670760,14273873,50633253
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__granulosum,Cutibacterium granulosum,281739,0,0,0,0,0,367570,10787,0,26815,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__NA,Cutibacterium sp,136218,0,0,0,0,0,103726,2358,0,7157,0,0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__NA;s__NA,Propionibacteriaceae sp,96349,0,0,0,0,0,80935,0,0,7371,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__pasteri,Porphyromonas pasteri,0,0,0,0,0,0,0,505,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__sp13491,Alloprevotella sp13491,0,0,0,0,0,1054,0,256,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bergeyella;s__sp16471,Bergeyella sp16471,0,0,0,0,0,966,0,212,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__gingivalis,Capnocytophaga gingivalis,0,0,0,0,0,0,0,300,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__granulosa,Capnocytophaga granulosa,0,0,0,0,0,0,0,300,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__NA;s__NA,Flavobacteriaceae sp,0,0,0,0,0,0,0,351,0,0,0,0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__NA;f__NA;g__NA;s__NA,Flavobacteriia sp,0,0,0,0,0,0,0,175,0,0,0,0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Gossypium arboreum;f__Gossypium arboreum;g__NA;s__NA,Gossypium arboreum sp,7309,0,0,0,0,0,0,695,0,0,0,0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__NA;f__NA;g__NA;s__NA,Chloroplast sp,0,0,30382,0,0,0,0,0,0,0,100565,201900
